word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
latest--and,latest--and,latest--and,,latest--and,latest--and,compound,latest--and,,latest--and,trade_crafting,,a reference to the latest or most advanced technology or innovation,,latest;advanced;innovation,outdated;obsolete,,1,1,1,JournalEncounter,latest--and:1,27.6931,0.8,False,
less-than-ideal,less-than-ideal,less-than-ideal,,less-than-ideal,less-than-ideal,compound,less-than-ideal,,less-than-ideal,trade_crafting,,"not meeting or exceeding expectations, often in the context of quality or performance",,quality;performance;expectations,excellent;superior,,1,1,1,ItemSparse,less-than-ideal:1,27.6931,0.8,False,
lesser-known,lesser-known,lesser-known,,lesser-known,lesser-known,compound,lesser-known,,lesser-known,trade_crafting,,"not well-known or understood, often in the context of knowledge or expertise",,knowledge;expertise;understanding,well-known;familiar,,1,1,1,ItemSparse,lesser-known:1,27.6931,0.7,True,low_confidence
long-term,long-term,long-term,,long-term,long-term,compound,long-term,,long-term,trade_crafting,,relating to long-term plans or projects,,permanent;lasting;enduring,,,1,1,1,ItemSparse,long-term:1,27.6931,0.1,True,low_confidence
loot-a-rang,loot-a-rang,loot-a-rang,,loot-a-rang,loot-a-rang,compound,loot-a-rang,,loot-a-rang,trade_crafting,,a type of loot or treasure,,treasure;booty;spoils,,,1,1,1,ItemSparse,loot-a-rang:1,27.6931,0.8,False,
lost-and-found,lost-and-found,lost-and-found,,lost-and-found,lost-and-found,compound,lost-and-found,,lost-and-found,trade_crafting,,a place where lost items are found,,treasure;booty;spoils,,,1,1,1,ItemSparse,lost-and-found:1,27.6931,0.6,True,low_confidence
low-level,low-level,low-level,,low-level,low-level,compound,low-level,,low-level,trade_crafting,,relating to low-level skills or abilities,,basic;elementary;rudimentary,,,1,1,1,ItemSparse,low-level:1,27.6931,0.4,True,low_confidence
magic-rich,magic-rich,magic-rich,,magic-rich,magic-rich,compound,magic-rich,,magic-rich,trade_crafting,,a substance or material rich in magical properties,,magical;enchanted;spellbound,,,1,1,1,ItemSparse,magic-rich:1,27.6931,0.7,True,low_confidence
make--if,make--if,make--if,,make--if,make--if,compound,make--if,,make--if,trade_crafting,,a conditional statement or instruction for crafting or creation,,craft;create;make,,,1,1,1,BroadcastText,make--if:1,27.6931,0.6,True,low_confidence
mass-produced,mass-produc,mass-produced,,mass-produc,mass-produc,compound,mass-produced,,mass-produced,trade_crafting,,produced in large quantities or numbers,,production;manufacturing;industry,handmade;unique,,1,1,1,ItemSparse,mass-produced:1,27.6931,0.9,False,
mouth-watering,mouth-water,mouth-watering,,mouth-water,mouth-water,compound,mouth-watering,,mouth-watering,trade_crafting,,appealing or appetizing to eat,,appetizing;appealing;food,unappetizing;unappealing,,1,1,1,ItemSparse,mouth-watering:1,27.6931,0.9,False,
mouth-wateringly,mouth-wateringly,mouth-wateringly,,mouth-wateringly,mouth-wateringly,compound,mouth-wateringly,,mouth-wateringly,trade_crafting,,in a way that is appealing or appetizing to eat,,appealing;appetizing;food,unappealing;unappetizing,,1,1,1,ItemSparse,mouth-wateringly:1,27.6931,0.8,False,
mug-fulls,mug-full,mug-fulls,,mug-full,mug-full,compound,mug-fulls,,mug-fulls,trade_crafting,,full mugs or containers,,full;mug;container,empty;hollow,,1,1,1,ItemSparse,mug-fulls:1,27.6931,0.7,True,low_confidence
must-have,must-have,must-have,,must-have,must-have,compound,must-have,,must-have,trade_crafting,,something that is necessary or essential,,necessary;essential;something,optional;unnecessary,,1,1,1,ItemSparse,must-have:1,27.6931,0.9,False,
must-read,must-read,must-read,,must-read,must-read,compound,must-read,,must-read,trade_crafting,,something that is necessary or essential to read,,necessary;essential;read,optional;unimportant,,1,1,1,ItemSparse,must-read:1,27.6931,0.8,False,
near-empty,near-empty,near-empty,,near-empty,near-empty,compound,near-empty,,near-empty,trade_crafting,,almost completely empty or lacking,,empty;lacking;sparse,full;complete,,1,1,1,ItemSparse,near-empty:1,27.6931,0.6,True,low_confidence
neatly-folded,neatly-fold,neatly-folded,,neatly-fold,neatly-fold,compound,neatly-folded,,neatly-folded,trade_crafting,,tidily or neatly arranged or folded,,folded;arranged;tidy,disorganized;messy,,1,1,1,ItemSparse,neatly-folded:1,27.6931,0.1,True,low_confidence
never-utilized,never-utiliz,never-utilized,,never-utiliz,never-utiliz,compound,never-utilized,,never-utilized,trade_crafting,,"never used or employed, often in a context of waste or inefficiency",,utilized;used;employed,productive;efficient,,1,1,1,ItemSparse,never-utilized:1,27.6931,0.8,False,
non-discerning,non-discern,non-discerning,,non-discern,non-discern,compound,non-discerning,,non-discerning,trade_crafting,,not discerning,,discerning;family;words,,,1,1,1,ItemSparse,non-discerning:1,27.6931,0.5,True,low_confidence
non-perishable,non-perishable,non-perishable,,non-perishable,non-perishable,compound,non-perishable,,non-perishable,trade_crafting,,not perishable,,perishable;family;words,,,1,1,1,ItemSparse,non-perishable:1,27.6931,0.5,True,low_confidence
non-perishables,non-perishable,non-perishables,,non-perishable,non-perishable,compound,non-perishables,,non-perishables,trade_crafting,,not perishable things,,perishable;family;words,,,1,1,1,ItemSparse,non-perishables:1,27.6931,0.4,True,low_confidence
non-pets,non-pet,non-pets,,non-pet,non-pet,compound,non-pets,,non-pets,trade_crafting,,not pets,,pets;family;words,,,1,1,1,ItemSparse,non-pets:1,27.6931,0.3,True,low_confidence
oddly-spicy,oddly-spicy,oddly-spicy,,oddly-spicy,oddly-spicy,compound,oddly-spicy,,oddly-spicy,trade_crafting;emotion_morality,,having an unusual or unexpected level of spiciness,,spicy;hot;pungent,mild;bland,,1,1,1,ItemSparse,oddly-spicy:1,27.6931,1.0,False,
odds-and-ends,odds-and-end,odds-and-ends,,odds-and-end,odds-and-end,compound,odds-and-ends,,odds-and-ends,trade_crafting;travel_places,,a collection of miscellaneous items,,miscellaneous;various;hodgepodge,orderly;systematic,,1,1,1,ItemSparse,odds-and-ends:1,27.6931,1.0,False,
off-cuts,off-cut,off-cuts,,off-cut,off-cut,compound,off-cuts,,off-cuts,trade_crafting;death_mourning,,pieces of meat or other materials that are cut off during a process,,cutting;trimming;scrap,prime cuts;choice cuts,,1,1,1,ItemSparse,off-cuts:1,27.6931,1.0,False,
one-hundred,one-hundr,one-hundred,,one-hundr,one-hundr,compound,one-hundred,,one-hundred,trade_crafting;nature_druid_emerald,,the number one hundred,,number;quantity;amount,none;zero;nothing,,1,1,1,ItemSparse,one-hundred:1,27.6931,0.9,False,
one-shot,one-shot,one-shot,,one-shot,one-shot,compound,one-shot,,one-shot,trade_crafting;magic_artifacts_runes,,a single use or application,,single;use;application,multiple;repeated;continuous,,1,1,1,ItemSparse,one-shot:1,27.6931,0.8,False,
one-size-fits-all-gear,one-size-fits-all-gear,one-size-fits-all-gear,,one-size-fits-all-gear,one-size-fits-all-gear,compound,one-size-fits-all-gear,,one-size-fits-all-gear,trade_crafting;forge_weapons_armor,,equipment that fits all sizes or types,,size;fit;equipment,custom-made;tailored;bespoke,,1,1,1,ItemSparse,one-size-fits-all-gear:1,27.6931,0.7,True,low_confidence
ooey-gooey,ooey-gooey,ooey-gooey,,ooey-gooey,ooey-gooey,compound,ooey-gooey,,ooey-gooey,trade_crafting;nature_druid_emerald,,sticky or syrupy in texture,,sticky;syrupy;viscous,dry;crumbly;powdery,,1,1,1,ItemSparse,ooey-gooey:1,27.6931,0.8,False,
ore-n't,ore-n't,ore-n't,,ore-n't,ore-n't,compound,ore-n't,,ore-n't,trade_crafting;nature_druid_emerald,,a contraction of 'or not',,contraction;abbreviation;acronym,affirmative;positive;confident,,1,1,1,ItemSparse,ore-n't:1,27.6931,0.7,True,low_confidence
overnight-boiled,overnight-boile,overnight-boiled,,overnight-boile,overnight-boile,compound,overnight-boiled,,overnight-boiled,trade_crafting;nature_druid_emerald,,cooked or prepared overnight,,cooking;preparation;overnight,raw;unprepared;immediate,,1,1,1,ItemSparse,overnight-boiled:1,27.6931,0.7,True,low_confidence
painful-looking,painful-look,painful-looking,,painful-look,painful-look,compound,painful-looking,,painful-looking,trade_crafting;nature_druid_emerald,,appearing or looking painful,,pain;appearance;look,comfortable;relaxing;soothing,,1,1,1,ItemSparse,painful-looking:1,27.6931,0.7,True,low_confidence
paint-like,paint-like,paint-like,,paint-like,paint-like,compound,paint-like,,paint-like,trade_crafting;nature_druid_emerald,,resembling or having the texture of paint,,paint;texture;appearance,smooth;even;uniform,,1,1,1,ItemSparse,paint-like:1,27.6931,0.7,True,low_confidence
pepper-lined,pepper-lin,pepper-lined,,pepper-lin,pepper-lin,compound,pepper-lined,,pepper-lined,trade_crafting,,"lined or covered with pepper, often used to describe a type of filter or container",,,,,1,1,1,ItemSparse,pepper-lined:1,27.6931,0.8,False,
pitch-soaked,pitch-soak,pitch-soaked,,pitch-soak,pitch-soak,compound,pitch-soaked,,pitch-soaked,trade_crafting,,"soaked or saturated with pitch, often used to describe a type of material or container",,,,,1,1,1,ItemSparse,pitch-soaked:1,27.6931,0.8,False,
pot-making,pot-mak,pot-making,,pot-mak,pot-mak,compound,pot-making,,pot-making,trade_crafting,,the process of making pots or containers,,ceramics;pottery;craftsmanship,machine-made;mass-produced;industrial,,1,1,1,ItemSparse,pot-making:1,27.6931,0.6,True,low_confidence
pour-us,pour-u,pour-us,,pour-u,pour-u,compound,pour-us,,pour-us,trade_crafting,,a phrase or expression used to invite someone to drink,,invitation;toast;celebration,refusal;decline;abstinence,,1,1,1,ItemSparse,pour-us:1,27.6931,0.5,True,low_confidence
pre-inflation,pre-inflation,pre-inflation,,pre-inflation,pre-inflation,compound,pre-inflation,,pre-inflation,trade_crafting,,a period of time before inflation or economic growth,,economic;financial;monetary,inflationary;growth-oriented;prosperous,,1,1,1,ItemSparse,pre-inflation:1,27.6931,0.3,True,low_confidence
pre-tenderized,pre-tenderiz,pre-tenderized,,pre-tenderiz,pre-tenderiz,compound,pre-tenderized,,pre-tenderized,trade_crafting,,something that has already been tenderized or made more palatable,,tender;palatable;edible,raw;uncooked;inedible,,1,1,1,ItemSparse,pre-tenderized:1,27.6931,0.1,True,low_confidence
professions-icon-quality-tier,professions-icon-quality-tier,professions-icon-quality-tier,,professions-icon-quality-tier,professions-icon-quality-tier,compound,professions-icon-quality-tier,,professions-icon-quality-tier,trade_crafting,,a phrase or expression used to describe the quality or level of a profession or skill,,quality;level;skill,low;poor;unskilled,,1,1,1,ItemSparse,professions-icon-quality-tier:1,27.6931,0.1,True,low_confidence
quality-assured,quality-assur,quality-assured,,quality-assur,quality-assur,compound,quality-assured,,quality-assured,trade_crafting,,guaranteed to be of high quality,,certified;verified;authentic,,,1,1,1,ItemSparse,quality-assured:1,27.6931,1.0,False,
re-assemble,re-assemble,re-assemble,,re-assemble,re-assemble,compound,re-assemble,,re-assemble,trade_crafting,,to put together or reassemble something,,assemble;reassemble;rebuild,,,1,1,1,BroadcastText,re-assemble:1,27.6931,1.0,False,
ready-to-eat,ready-to-eat,ready-to-eat,,ready-to-eat,ready-to-eat,compound,ready-to-eat,,ready-to-eat,trade_crafting,,prepared or cooked in a way that is suitable for immediate consumption,,eat;consume;food,uncooked;raw,,1,1,1,ItemSparse,ready-to-eat:1,27.6931,0.8,False,
research--allow,research--allow,research--allow,,research--allow,research--allow,compound,research--allow,,research--allow,trade_crafting,,to study or investigate something in order to gain knowledge or understanding,,research;study;investigate,ignore;dismiss,,1,1,1,BroadcastText,research--allow:1,27.6931,0.6,True,low_confidence
rickshaw-pulling,rickshaw-pull,rickshaw-pulling,,rickshaw-pull,rickshaw-pull,compound,rickshaw-pulling,,rickshaw-pulling,trade_crafting,,"the act of pulling a rickshaw, often as a form of transportation or exercise",,pull;transport;exercise,push;propel,,1,1,1,ItemSparse,rickshaw-pulling:1,27.6931,0.6,True,low_confidence
robo-farmers,robo-farmer,robo-farmers,,robo-farmer,robo-farmer,compound,robo-farmers,,robo-farmers,trade_crafting,,farmers who use robots or mechanical aid,,farmer;robotic,,,1,1,1,ItemSparse,robo-farmers:1,27.6931,0.9,False,
self-baking,self-bak,self-baking,,self-bak,self-bak,compound,self-baking,,self-baking,trade_crafting,,baking something without the aid of others,,homemade;handmade;artisanal,industrial;mass-produced;factory-made,,1,1,1,ItemSparse,self-baking:1,27.6931,0.7,True,low_confidence
self-use,self-use,self-use,,self-use,self-use,compound,self-use,,self-use,trade_crafting,,using something for oneself or one's own purposes,,use;utilize;employ,abandon;discard;reject,,1,1,1,ItemSparse,self-use:1,27.6931,0.7,True,low_confidence
sought-after,sought-after,sought-after,,sought-after,sought-after,compound,sought-after,,sought-after,trade_crafting,,highly desired or sought after,,desirable;valuable;coveted,unwanted;undesirable;rejected,,1,1,1,ItemSparse,sought-after:1,27.6931,0.8,False,
spice--can,spice--can,spice--can,,spice--can,spice--can,compound,spice--can,,spice--can,trade_crafting,,a container for spices or a type of spice,,spice;container;storage,empty;bare;unadorned,,1,1,1,BroadcastText,spice--can:1,27.6931,0.6,True,low_confidence
straw-seared,straw-sear,straw-seared,,straw-sear,straw-sear,compound,straw-seared,,straw-seared,trade_crafting,,seared or cooked with straw,,,,,1,1,1,ItemSparse,straw-seared:1,27.6931,0.8,False,
strongly-scented,strongly-scent,strongly-scented,,strongly-scent,strongly-scent,compound,strongly-scented,,strongly-scented,trade_crafting,,having a strong or intense scent,,,,,1,1,1,ItemSparse,strongly-scented:1,27.6931,0.8,False,
sub-par,sub-par,sub-par,,sub-par,sub-par,compound,sub-par,,sub-par,trade_crafting,,below standard or quality,,,,,1,1,1,ItemSparse,sub-par:1,27.6931,0.8,False,
sugar-crusted,sugar-crust,sugar-crusted,,sugar-crust,sugar-crust,compound,sugar-crusted,,sugar-crusted,trade_crafting,,crusted or coated with sugar,,,,,1,1,1,ItemSparse,sugar-crusted:1,27.6931,0.8,False,
tank-building,tank-build,tank-building,,tank-build,tank-build,compound,tank-building,,tank-building,trade_crafting,,the act of building or creating a tank,,war_machine;depraved,,,1,1,1,BroadcastText,tank-building:1,27.6931,0.7,True,low_confidence
taste-test,taste-test,taste-test,,taste-test,taste-test,compound,taste-test,,taste-test,trade_crafting,,the act of testing or sampling a food or drink,,food;drink,,,1,1,1,ItemSparse,taste-test:1,27.6931,0.7,True,low_confidence
ten-thousand,ten-thousand,ten-thousand,,ten-thousand,ten-thousand,compound,ten-thousand,,ten-thousand,trade_crafting,,a quantity or amount that is ten thousand units long,,years;shelf life,,,1,1,1,BroadcastText,ten-thousand:1,27.6931,0.7,True,low_confidence
thirst-quenching,thirst-quench,thirst-quenching,,thirst-quench,thirst-quench,compound,thirst-quenching,,thirst-quenching,trade_crafting,,relating to quenching thirst or satisfying hunger,,quench;thirst;hunger,,,1,1,1,ItemSparse,thirst-quenching:1,27.6931,0.9,False,
thrice-spiced,thrice-spic,thrice-spiced,,thrice-spic,thrice-spic,compound,thrice-spiced,,thrice-spiced,trade_crafting,,having been spiced or seasoned three times,,spice;season;three,,,1,1,1,ItemSparse,thrice-spiced:1,27.6931,0.9,False,
to--very,to--very,to--very,,to--very,to--very,compound,to--very,,to--very,trade_crafting,,"a phrase used to indicate a high degree of something, such as quality or quantity",,excellent;superb,,,1,1,1,ItemSparse,to--very:1,27.6931,0.6,True,low_confidence
tongue-melting,tongue-melt,tongue-melting,,tongue-melt,tongue-melt,compound,tongue-melting,,tongue-melting,trade_crafting,,so hot or spicy that it melts in your mouth,,spicy;hot,,,1,1,1,ItemSparse,tongue-melting:1,27.6931,0.8,False,
top-notch,top-notch,top-notch,,top-notch,top-notch,compound,top-notch,,top-notch,trade_crafting,,of the highest quality or standard,,excellent;superb,,,1,1,1,ItemSparse,top-notch:1,27.6931,0.9,False,
top-of-the-line,top-of-the-line,top-of-the-line,,top-of-the-line,top-of-the-line,compound,top-of-the-line,,top-of-the-line,trade_crafting,,"of the highest quality or standard, especially in terms of technology or design",,advanced;state-of-the-art,,,1,1,1,ItemSparse,top-of-the-line:1,27.6931,0.9,False,
touch-ups,touch-up,touch-ups,,touch-up,touch-up,compound,touch-ups,,touch-ups,trade_crafting,,"small adjustments or repairs made to something, especially a piece of art or a machine",,repairs;adjustments,,,1,1,1,ItemSparse,touch-ups:1,27.6931,0.7,True,low_confidence
